,Date,Forecast Pool Price,Actual Posted Pool Price,Day-Ahead Forecasted AIL,Actual AIL,Forecasted & Actual AIL Difference,Hour,Month,Day,Year
204,2010-01-09,52.98,52.29,"8,284","8,364",-80,13,1,9,2010
205,2010-01-09,46.85,47.24,"8,227","8,298",-71,14,1,9,2010
206,2010-01-09,34.97,37.93,"8,215","8,215",0,15,1,9,2010
207,2010-01-09,37.07,40.07,"8,234","8,234",0,16,1,9,2010
208,2010-01-09,55.51,51.25,"8,433","8,457",-24,17,1,9,2010
209,2010-01-09,72.33,67.08,"8,834","8,938",-104,18,1,9,2010
210,2010-01-09,61.12,59.63,"8,808","8,848",-40,19,1,9,2010
211,2010-01-09,41.67,62.87,"8,683","8,661",22,20,1,9,2010
212,2010-01-09,66.33,57.74,"8,583","8,549",34,21,1,9,2010
213,2010-01-09,45.7,57.71,"8,438","8,406",32,22,1,9,2010
214,2010-01-09,44.63,52.59,"8,227","8,203",24,23,1,9,2010
215,2010-01-09,45.43,45.44,"7,976","7,888",88,24,1,9,2010
216,2010-01-10,29.94,26.08,"7,738","7,630",108,1,1,10,2010
217,2010-01-10,27.1,23.14,"7,593","7,487",106,2,1,10,2010
218,2010-01-10,29.67,25.86,"7,500","7,399",101,3,1,10,2010
219,2010-01-10,24.98,24.96,"7,461","7,329",132,4,1,10,2010
220,2010-01-10,24.96,24.96,"7,456","7,311",145,5,1,10,2010
221,2010-01-10,24.96,24.78,"7,507","7,333",174,6,1,10,2010
222,2010-01-10,19.97,20.59,"7,642","7,443",199,7,1,10,2010
223,2010-01-10,19.19,20.36,"7,634","7,709",-75,8,1,10,2010
224,2010-01-10,20.78,23.25,"7,809","7,892",-83,9,1,10,2010
225,2010-01-10,25.65,24.08,"7,910","7,918",-8,10,1,10,2010
226,2010-01-10,30.33,30.47,"8,042","8,023",19,11,1,10,2010
227,2010-01-10,30.4,37.36,"8,127","8,156",-29,12,1,10,2010
228,2010-01-10,44.81,42.56,"8,159","8,212",-53,13,1,10,2010
229,2010-01-10,41.89,37.73,"8,116","8,170",-54,14,1,10,2010
230,2010-01-10,23.53,25.09,"8,115","8,109",6,15,1,10,2010
231,2010-01-10,28.36,26.85,"8,162","8,193",-31,16,1,10,2010
232,2010-01-10,38.67,31.6,"8,385","8,436",-51,17,1,10,2010
233,2010-01-10,49.39,50.14,"8,811","8,997",-186,18,1,10,2010
234,2010-01-10,48.28,43.21,"8,793","8,941",-148,19,1,10,2010
235,2010-01-10,42.26,42.44,"8,691","8,810",-119,20,1,10,2010
236,2010-01-10,45.05,43.59,"8,604","8,695",-91,21,1,10,2010
237,2010-01-10,25.01,35.96,"8,455","8,510",-55,22,1,10,2010
238,2010-01-10,27.12,24.65,"8,165","8,140",25,23,1,10,2010
239,2010-01-10,28.95,42.3,"7,839","7,774",65,24,1,10,2010
240,2010-01-11,28.26,44.14,"7,581","7,545",36,1,1,11,2010
241,2010-01-11,44.59,39.63,"7,457","7,446",11,2,1,11,2010
242,2010-01-11,31.54,28.15,"7,397","7,381",16,3,1,11,2010
243,2010-01-11,30.0,29.9,"7,387","7,357",30,4,1,11,2010
244,2010-01-11,42.53,35.99,"7,427","7,399",28,5,1,11,2010
245,2010-01-11,19.85,25.62,"7,601","7,563",38,6,1,11,2010
246,2010-01-11,39.17,40.63,"8,004","7,994",10,7,1,11,2010
247,2010-01-11,49.06,50.58,"8,499","8,548",-49,8,1,11,2010
248,2010-01-11,52.47,52.46,"8,686","8,731",-45,9,1,11,2010
249,2010-01-11,51.56,52.24,"8,704","8,675",29,10,1,11,2010
250,2010-01-11,52.56,54.38,"8,768","8,695",73,11,1,11,2010
251,2010-01-11,55.28,53.25,"8,802","8,711",91,12,1,11,2010
252,2010-01-11,52.95,52.78,"8,769","8,676",93,13,1,11,2010
253,2010-01-11,49.62,50.8,"8,744","8,662",82,14,1,11,2010
254,2010-01-11,48.85,48.93,"8,727","8,619",108,15,1,11,2010
255,2010-01-11,47.78,48.85,"8,756","8,619",137,16,1,11,2010
256,2010-01-11,59.59,52.34,"8,939","8,801",138,17,1,11,2010
257,2010-01-11,48.88,52.96,"9,304","9,209",95,18,1,11,2010
258,2010-01-11,52.82,52.95,"9,201","9,079",122,19,1,11,2010
259,2010-01-11,54.56,52.87,"9,078","8,931",147,20,1,11,2010
260,2010-01-11,49.73,51.7,"8,948","8,793",155,21,1,11,2010
261,2010-01-11,49.19,47.93,"8,712","8,523",189,22,1,11,2010
262,2010-01-11,39.36,42.9,"8,340","8,096",244,23,1,11,2010
263,2010-01-11,37.67,34.97,"7,963","7,723",240,24,1,11,2010
264,2010-01-12,34.08,24.29,"7,687","7,446",241,1,1,12,2010
265,2010-01-12,23.91,21.22,"7,554","7,322",232,2,1,12,2010
266,2010-01-12,22.48,15.81,"7,477","7,289",188,3,1,12,2010
267,2010-01-12,24.29,22.45,"7,449","7,301",148,4,1,12,2010
268,2010-01-12,30.38,24.29,"7,475","7,357",118,5,1,12,2010
269,2010-01-12,35.37,27.72,"7,642","7,546",96,6,1,12,2010
270,2010-01-12,41.21,39.33,"8,063","7,988",75,7,1,12,2010
271,2010-01-12,49.19,51.85,"8,503","8,566",-63,8,1,12,2010
272,2010-01-12,52.22,52.94,"8,660","8,778",-118,9,1,12,2010
273,2010-01-12,52.95,52.61,"8,655","8,704",-49,10,1,12,2010
274,2010-01-12,45.85,44.27,"8,709","8,645",64,11,1,12,2010
275,2010-01-12,41.6,42.62,"8,732","8,628",104,12,1,12,2010
276,2010-01-12,42.58,43.61,"8,706","8,633",73,13,1,12,2010
277,2010-01-12,44.0,44.0,"8,694","8,664",30,14,1,12,2010
278,2010-01-12,44.0,44.76,"8,690","8,696",-6,15,1,12,2010
279,2010-01-12,44.05,44.18,"8,728","8,707",21,16,1,12,2010
280,2010-01-12,49.1,47.6,"8,915","8,882",33,17,1,12,2010
281,2010-01-12,52.04,52.51,"9,275","9,266",9,18,1,12,2010
282,2010-01-12,52.51,51.79,"9,180","9,135",45,19,1,12,2010
283,2010-01-12,48.97,44.5,"9,054","8,965",89,20,1,12,2010
284,2010-01-12,42.18,43.98,"8,931","8,797",134,21,1,12,2010
285,2010-01-12,42.55,39.59,"8,696","8,549",147,22,1,12,2010
286,2010-01-12,28.34,29.77,"8,310","8,141",169,23,1,12,2010
287,2010-01-12,18.58,14.43,"7,937","7,771",166,24,1,12,2010
288,2010-01-13,15.29,12.86,"7,667","7,538",129,1,1,13,2010
289,2010-01-13,12.93,12.93,"7,529","7,459",70,2,1,13,2010
290,2010-01-13,12.94,13.43,"7,462","7,418",44,3,1,13,2010
291,2010-01-13,13.9,13.22,"7,447","7,437",10,4,1,13,2010
292,2010-01-13,18.58,12.95,"7,474","7,475",-1,5,1,13,2010
293,2010-01-13,15.29,17.02,"7,648","7,653",-5,6,1,13,2010
294,2010-01-13,35.35,33.38,"8,067","8,109",-42,7,1,13,2010
295,2010-01-13,36.18,40.0,"8,620","8,649",-29,8,1,13,2010
296,2010-01-13,37.6,34.57,"8,773","8,803",-30,9,1,13,2010
297,2010-01-13,23.36,23.12,"8,750","8,712",38,10,1,13,2010
298,2010-01-13,23.78,22.99,"8,791","8,725",66,11,1,13,2010
299,2010-01-13,23.88,25.8,"8,804","8,759",45,12,1,13,2010
300,2010-01-13,40.2,34.06,"8,766","8,710",56,13,1,13,2010
301,2010-01-13,34.06,34.06,"8,734","8,696",38,14,1,13,2010
302,2010-01-13,39.11,39.09,"8,725","8,682",43,15,1,13,2010
303,2010-01-13,39.41,43.06,"8,743","8,703",40,16,1,13,2010
304,2010-01-13,39.68,36.91,"8,921","8,842",79,17,1,13,2010
305,2010-01-13,41.37,50.78,"9,285","9,277",8,18,1,13,2010
306,2010-01-13,53.53,55.28,"9,191","9,174",17,19,1,13,2010
307,2010-01-13,52.98,58.8,"9,058","9,038",20,20,1,13,2010
308,2010-01-13,125.31,66.0,"8,939","8,905",34,21,1,13,2010
309,2010-01-13,308.44,71.65,"8,695","8,654",41,22,1,13,2010
310,2010-01-13,44.75,45.34,"8,339","8,271",68,23,1,13,2010
311,2010-01-13,43.07,45.39,"7,980","7,963",17,24,1,13,2010
312,2010-01-14,42.9,36.17,"7,706","7,696",10,1,1,14,2010
313,2010-01-14,34.53,31.59,"7,576","7,548",28,2,1,14,2010
314,2010-01-14,13.43,24.12,"7,506","7,487",19,3,1,14,2010
315,2010-01-14,24.42,15.98,"7,496","7,434",62,4,1,14,2010
316,2010-01-14,30.96,30.9,"7,531","7,484",47,5,1,14,2010
317,2010-01-14,33.17,32.99,"7,706","7,647",59,6,1,14,2010
318,2010-01-14,40.45,36.23,"8,114","8,068",46,7,1,14,2010
319,2010-01-14,41.05,40.25,"8,561","8,646",-85,8,1,14,2010
320,2010-01-14,46.3,46.0,"8,739","8,841",-102,9,1,14,2010
321,2010-01-14,44.09,42.19,"8,735","8,784",-49,10,1,14,2010
322,2010-01-14,45.97,45.35,"8,782","8,788",-6,11,1,14,2010
323,2010-01-14,43.05,45.4,"8,795","8,785",10,12,1,14,2010
324,2010-01-14,39.75,39.9,"8,762","8,636",126,13,1,14,2010
325,2010-01-14,39.0,39.16,"8,747","8,674",73,14,1,14,2010
326,2010-01-14,37.21,39.01,"8,732","8,677",55,15,1,14,2010
327,2010-01-14,42.71,40.83,"8,758","8,718",40,16,1,14,2010
328,2010-01-14,51.13,50.86,"8,918","8,925",-7,17,1,14,2010
329,2010-01-14,53.07,53.21,"9,280","9,284",-4,18,1,14,2010
330,2010-01-14,44.32,44.52,"9,211","9,198",13,19,1,14,2010
331,2010-01-14,43.65,45.03,"9,099","9,099",0,20,1,14,2010
332,2010-01-14,44.3,44.89,"8,973","8,964",9,21,1,14,2010
333,2010-01-14,48.53,46.19,"8,744","8,733",11,22,1,14,2010
334,2010-01-14,31.97,31.33,"8,393","8,326",67,23,1,14,2010
335,2010-01-14,28.66,34.51,"8,042","7,952",90,24,1,14,2010
336,2010-01-15,25.55,25.71,"7,741","7,654",87,1,1,15,2010
337,2010-01-15,24.28,24.0,"7,592","7,550",42,2,1,15,2010
338,2010-01-15,19.25,19.96,"7,513","7,484",29,3,1,15,2010
339,2010-01-15,32.59,17.67,"7,489","7,429",60,4,1,15,2010
340,2010-01-15,24.43,26.5,"7,520","7,461",59,5,1,15,2010
341,2010-01-15,31.69,32.5,"7,684","7,614",70,6,1,15,2010
342,2010-01-15,39.37,35.88,"8,075","8,017",58,7,1,15,2010
343,2010-01-15,34.45,47.52,"8,535","8,582",-47,8,1,15,2010
344,2010-01-15,53.21,62.22,"8,720","8,824",-104,9,1,15,2010
345,2010-01-15,66.28,56.02,"8,719","8,770",-51,10,1,15,2010
346,2010-01-15,53.22,53.22,"8,754","8,760",-6,11,1,15,2010
347,2010-01-15,49.69,51.43,"8,768","8,722",46,12,1,15,2010
348,2010-01-15,45.48,47.92,"8,723","8,664",59,13,1,15,2010
349,2010-01-15,53.22,61.6,"8,683","8,648",35,14,1,15,2010
350,2010-01-15,71.0,78.85,"8,658","8,632",26,15,1,15,2010
351,2010-01-15,71.0,67.43,"8,650","8,628",22,16,1,15,2010
352,2010-01-15,55.99,53.24,"8,755","8,788",-33,17,1,15,2010
353,2010-01-15,53.24,62.42,"9,077","9,128",-51,18,1,15,2010
354,2010-01-15,63.0,59.58,"8,986","9,029",-43,19,1,15,2010
355,2010-01-15,60.87,53.23,"8,847","8,878",-31,20,1,15,2010
356,2010-01-15,53.02,53.21,"8,695","8,731",-36,21,1,15,2010
357,2010-01-15,52.8,52.19,"8,486","8,533",-47,22,1,15,2010
358,2010-01-15,50.84,51.53,"8,200","8,259",-59,23,1,15,2010
359,2010-01-15,52.37,52.85,"7,906","7,946",-40,24,1,15,2010
360,2010-01-16,50.17,48.42,"7,653","7,659",-6,1,1,16,2010
361,2010-01-16,48.11,43.02,"7,507","7,479",28,2,1,16,2010
362,2010-01-16,34.71,37.2,"7,413","7,388",25,3,1,16,2010
363,2010-01-16,34.66,34.89,"7,371","7,349",22,4,1,16,2010
364,2010-01-16,40.66,39.37,"7,371","7,370",1,5,1,16,2010
365,2010-01-16,40.75,41.6,"7,433","7,442",-9,6,1,16,2010
366,2010-01-16,45.75,44.94,"7,593","7,609",-16,7,1,16,2010
367,2010-01-16,47.19,47.92,"7,882","7,848",34,8,1,16,2010
368,2010-01-16,49.55,50.26,"8,138","8,108",30,9,1,16,2010
